date,year,month,day,day_of_week,day_of_week_num,is_weekend,is_holiday,station_id,station_name,station_lat,station_lng,fuel_type,price_per_litre,demand_litres,seasonal_factor,quarter,week_of_year,month_name
2023-10-31,2023,10,31,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3145.0,386,0.95,4,44,October
2023-10-31,2023,10,31,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3455.0,291,0.95,4,44,October
2023-10-31,2023,10,31,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2538.0,125,0.95,4,44,October
2023-11-01,2023,11,1,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3127.0,546,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2933.0,550,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2620.0,261,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2704.0,557,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2755.0,509,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2603.0,247,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3118.0,429,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2947.0,444,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2505.0,183,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3235.0,434,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2930.0,394,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2497.0,169,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,2939.0,553,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3326.0,416,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2544.0,205,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,2969.0,348,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2850.0,358,0.92,4,44,November
2023-11-01,2023,11,1,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2765.0,131,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3290.0,585,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2883.0,591,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2212.0,280,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3005.0,600,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3130.0,486,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2376.0,189,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3524.0,484,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3212.0,323,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2532.0,188,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3425.0,399,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3422.0,291,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2546.0,147,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3416.0,521,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2835.0,391,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2472.0,188,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3311.0,333,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3020.0,281,0.92,4,44,November
2023-11-02,2023,11,2,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2585.0,135,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3176.0,768,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3181.0,555,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2552.0,284,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2945.0,635,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2982.0,365,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2630.0,187,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2908.0,458,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3153.0,416,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2622.0,193,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3078.0,484,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3152.0,313,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2653.0,150,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3590.0,409,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2987.0,486,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2617.0,214,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3080.0,425,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2970.0,328,0.92,4,44,November
2023-11-03,2023,11,3,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2619.0,125,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3219.0,519,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3411.0,432,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2475.0,218,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3357.0,481,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3025.0,438,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2545.0,149,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3290.0,394,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3262.0,290,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2406.0,167,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3363.0,320,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2856.0,312,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2616.0,136,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3092.0,479,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3119.0,366,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2493.0,153,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3057.0,297,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3030.0,211,0.92,4,44,November
2023-11-04,2023,11,4,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2677.0,116,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3077.0,462,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2975.0,379,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2535.0,189,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2970.0,461,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3092.0,404,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2737.0,114,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2967.0,264,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2741.0,266,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2760.0,110,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3234.0,286,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3185.0,232,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2618.0,97,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,5,FuelGo Ilala,-6.81,39.26,Petrol,2886.0,378,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3097.0,336,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2422.0,175,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3271.0,247,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3224.0,191,0.92,4,44,November
2023-11-05,2023,11,5,Sunday,6,1,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2628.0,94,0.92,4,44,November
2023-11-06,2023,11,6,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3493.0,532,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2999.0,547,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2680.0,254,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3073.0,544,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3065.0,466,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2481.0,198,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3398.0,431,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2858.0,366,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2503.0,176,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3358.0,384,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3454.0,257,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2458.0,155,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3188.0,579,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3150.0,383,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2512.0,212,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3359.0,314,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3125.0,296,0.92,4,45,November
2023-11-06,2023,11,6,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2559.0,142,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3252.0,616,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2988.0,529,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2733.0,176,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2966.0,514,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2906.0,488,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2545.0,215,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2961.0,476,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3043.0,407,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2647.0,140,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,2926.0,445,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3102.0,387,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2734.0,133,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3253.0,634,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3002.0,472,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2694.0,205,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3102.0,440,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3305.0,297,0.92,4,45,November
2023-11-07,2023,11,7,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2510.0,128,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3009.0,777,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3143.0,566,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2593.0,226,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3188.0,577,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3383.0,426,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2658.0,203,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3188.0,482,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3311.0,317,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2703.0,124,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,2839.0,501,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3081.0,350,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2570.0,140,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3373.0,500,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2960.0,496,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2548.0,182,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3266.0,378,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3169.0,341,0.92,4,45,November
2023-11-08,2023,11,8,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2579.0,142,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3092.0,808,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2881.0,540,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2547.0,221,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3137.0,521,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3150.0,519,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2545.0,216,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3187.0,387,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2902.0,368,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2441.0,195,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,2907.0,518,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3027.0,367,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2457.0,141,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3171.0,536,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3031.0,443,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2315.0,215,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3447.0,334,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3044.0,315,0.92,4,45,November
2023-11-09,2023,11,9,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2405.0,119,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3194.0,618,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3000.0,518,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2487.0,255,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3127.0,509,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2679.0,595,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2599.0,230,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3205.0,459,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3015.0,337,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2479.0,167,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3464.0,313,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3026.0,283,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2422.0,192,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3265.0,510,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2947.0,460,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2614.0,213,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3143.0,386,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3246.0,363,0.92,4,45,November
2023-11-10,2023,11,10,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2572.0,152,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3104.0,617,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3141.0,455,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2520.0,246,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2874.0,439,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2951.0,445,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2512.0,206,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2853.0,467,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3154.0,353,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2644.0,129,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3085.0,369,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3233.0,286,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2738.0,169,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3303.0,485,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3094.0,358,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2600.0,167,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Petrol,2909.0,234,0.92,4,45,November
2023-11-11,2023,11,11,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2971.0,278,0.92,4,45,November
